time,Gphi,Gpsi,Ggamma,mass,Px,Py,Pz,Vx,Vy,Vz,Ma,H,semi_major_axis,time_to_go 
147.855000,31.604200,-0.750000,0.000000,121127.592755,93518.147309,76226.570344,-64461.667085,2176.975332,1175.532247,-430.742453,0.000000,77241.881114,3400207.730118,328.269182,
147.856000,31.604200,-0.750000,0.000000,121127.283676,93520.324287,76227.745873,-64462.097827,2176.982294,1175.527048,-430.742248,0.000000,77243.092471,3400208.924725,328.269182,
147.857000,31.604200,-0.750000,0.000000,121126.974597,93522.501273,76228.921398,-64462.528569,2176.989257,1175.521849,-430.742044,0.000000,77244.303825,3400210.119339,328.269182,
147.858000,31.604200,-0.750000,0.000000,121126.665518,93524.678266,76230.096917,-64462.959311,2176.996219,1175.516650,-430.741839,0.000000,77245.515173,3400211.313957,328.269182,
147.859000,31.604200,-0.750000,0.000000,121126.356439,93526.855266,76231.272431,-64463.390053,2177.003182,1175.511451,-430.741635,0.000000,77246.726518,3400212.508581,328.269182,
147.860000,31.604200,-0.750000,0.000000,121126.047360,93529.032272,76232.447940,-64463.820794,2177.010145,1175.506252,-430.741430,0.000000,77247.937858,3400213.703210,328.269182,
147.861000,31.654200,-0.800000,0.000000,121125.738281,93531.209286,76233.623444,-64464.251536,2177.017103,1175.501060,-430.741218,0.000000,77249.149194,3400214.897589,328.259345,
147.862000,31.654200,-0.800000,0.000000,121125.429202,93533.386307,76234.798942,-64464.682277,2177.024062,1175.495867,-430.741006,0.000000,77250.360525,3400216.091974,328.259345,
147.863000,31.654200,-0.800000,0.000000,121125.120123,93535.563334,76235.974435,-64465.113018,2177.031021,1175.490674,-430.740795,0.000000,77251.571852,3400217.286364,328.259345,
147.864000,31.654200,-0.800000,0.000000,121124.811044,93537.740369,76237.149924,-64465.543759,2177.037980,1175.485481,-430.740583,0.000000,77252.783175,3400218.480759,328.259345,
147.865000,31.654200,-0.800000,0.000000,121124.501965,93539.917410,76238.325406,-64465.974499,2177.044939,1175.480289,-430.740371,0.000000,77253.994493,3400219.675160,328.259345,
147.866000,31.654200,-0.800000,0.000000,121124.192886,93542.094458,76239.500884,-64466.405239,2177.051897,1175.475096,-430.740159,0.000000,77255.205807,3400220.869566,328.259345,
147.867000,31.654200,-0.800000,0.000000,121123.883807,93544.271514,76240.676357,-64466.835979,2177.058856,1175.469903,-430.739947,0.000000,77256.417117,3400222.063977,328.259345,
147.868000,31.654200,-0.800000,0.000000,121123.574728,93546.448576,76241.851824,-64467.266719,2177.065815,1175.464711,-430.739735,0.000000,77257.628422,3400223.258394,328.259345,
147.869000,31.654200,-0.800000,0.000000,121123.265649,93548.625645,76243.027286,-64467.697459,2177.072774,1175.459518,-430.739524,0.000000,77258.839724,3400224.452817,328.259345,
147.870000,31.654200,-0.800000,0.000000,121122.956570,93550.802722,76244.202743,-64468.128198,2177.079733,1175.454326,-430.739312,0.000000,77260.051020,3400225.647245,328.259345,
147.871000,31.704200,-0.850000,0.000000,121122.647491,93552.979805,76245.378195,-64468.558937,2177.086688,1175.449139,-430.739093,0.000000,77261.262313,3400226.841421,328.249508,
147.872000,31.704200,-0.850000,0.000000,121122.338412,93555.156895,76246.553641,-64468.989676,2177.093643,1175.443953,-430.738873,0.000000,77262.473601,3400228.035602,328.249508,
147.873000,31.704200,-0.850000,0.000000,121122.029333,93557.333992,76247.729083,-64469.420415,2177.100598,1175.438766,-430.738654,0.000000,77263.684884,3400229.229788,328.249508,
147.874000,31.704200,-0.850000,0.000000,121121.720254,93559.511096,76248.904519,-64469.851154,2177.107553,1175.433580,-430.738435,0.000000,77264.896164,3400230.423980,328.249508,
147.875000,31.704200,-0.850000,0.000000,121121.411175,93561.688207,76250.079950,-64470.281892,2177.114508,1175.428393,-430.738216,0.000000,77266.107439,3400231.618178,328.249508,
147.876000,31.704200,-0.850000,0.000000,121121.102096,93563.865325,76251.255376,-64470.712630,2177.121463,1175.423207,-430.737997,0.000000,77267.318709,3400232.812381,328.249508,
147.877000,31.704200,-0.850000,0.000000,121120.793017,93566.042450,76252.430796,-64471.143368,2177.128418,1175.418021,-430.737778,0.000000,77268.529976,3400234.006589,328.249508,
147.878000,31.704200,-0.850000,0.000000,121120.483938,93568.219582,76253.606212,-64471.574106,2177.135373,1175.412834,-430.737559,0.000000,77269.741238,3400235.200803,328.249508,
147.879000,31.704200,-0.850000,0.000000,121120.174859,93570.396721,76254.781622,-64472.004843,2177.142328,1175.407648,-430.737339,0.000000,77270.952496,3400236.395022,328.249508,
147.880000,31.704200,-0.850000,0.000000,121119.865780,93572.573867,76255.957027,-64472.435580,2177.149283,1175.402462,-430.737120,0.000000,77272.163749,3400237.589246,328.249508,
147.881000,31.754200,-0.900000,0.000000,121119.556701,93574.751020,76257.132427,-64472.866317,2177.156234,1175.397281,-430.736894,0.000000,77273.374998,3400238.783217,328.239672,
147.882000,31.754200,-0.900000,0.000000,121119.247622,93576.928179,76258.307821,-64473.297054,2177.163186,1175.392101,-430.736667,0.000000,77274.586243,3400239.977193,328.239672,
147.883000,31.754200,-0.900000,0.000000,121118.938543,93579.105346,76259.483211,-64473.727791,2177.170137,1175.386921,-430.736441,0.000000,77275.797483,3400241.171174,328.239672,
147.884000,31.754200,-0.900000,0.000000,121118.629464,93581.282520,76260.658595,-64474.158527,2177.177088,1175.381741,-430.736215,0.000000,77277.008719,3400242.365161,328.239672,
147.885000,31.754200,-0.900000,0.000000,121118.320385,93583.459700,76261.833974,-64474.589263,2177.184039,1175.376561,-430.735988,0.000000,77278.219951,3400243.559153,328.239672,
147.886000,31.754200,-0.900000,0.000000,121118.011306,93585.636888,76263.009348,-64475.019999,2177.190991,1175.371381,-430.735762,0.000000,77279.431178,3400244.753151,328.239672,
147.887000,31.754200,-0.900000,0.000000,121117.702227,93587.814082,76264.184717,-64475.450735,2177.197942,1175.366201,-430.735535,0.000000,77280.642401,3400245.947154,328.239672,
147.888000,31.754200,-0.900000,0.000000,121117.393148,93589.991283,76265.360081,-64475.881470,2177.204893,1175.361021,-430.735309,0.000000,77281.853620,3400247.141162,328.239672,
147.889000,31.754200,-0.900000,0.000000,121117.084069,93592.168492,76266.535439,-64476.312205,2177.211844,1175.355841,-430.735082,0.000000,77283.064835,3400248.335176,328.239672,
147.890000,31.754200,-0.900000,0.000000,121116.774990,93594.345707,76267.710793,-64476.742940,2177.218796,1175.350661,-430.734856,0.000000,77284.276045,3400249.529196,328.239672,
147.891000,31.804200,-0.950000,0.000000,121116.465911,93596.522929,76268.886141,-64477.173675,2177.225743,1175.345487,-430.734622,0.000000,77285.487250,3400250.722959,328.229836,
147.892000,31.804200,-0.950000,0.000000,121116.156832,93598.700159,76270.061483,-64477.604409,2177.232691,1175.340313,-430.734388,0.000000,77286.698452,3400251.916728,328.229836,
147.893000,31.804200,-0.950000,0.000000,121115.847753,93600.877395,76271.236821,-64478.035144,2177.239638,1175.335139,-430.734155,0.000000,77287.909649,3400253.110502,328.229836,
147.894000,31.804200,-0.950000,0.000000,121115.538674,93603.054638,76272.412154,-64478.465878,2177.246586,1175.329965,-430.733921,0.000000,77289.120842,3400254.304282,328.229836,
147.895000,31.804200,-0.950000,0.000000,121115.229595,93605.231888,76273.587481,-64478.896612,2177.253533,1175.324791,-430.733687,0.000000,77290.332030,3400255.498067,328.229836,
147.896000,31.804200,-0.950000,0.000000,121114.920516,93607.409145,76274.762803,-64479.327345,2177.260480,1175.319618,-430.733453,0.000000,77291.543215,3400256.691858,328.229836,
147.897000,31.804200,-0.950000,0.000000,121114.611437,93609.586409,76275.938120,-64479.758079,2177.267428,1175.314444,-430.733220,0.000000,77292.754394,3400257.885654,328.229836,
147.898000,31.804200,-0.950000,0.000000,121114.302358,93611.763680,76277.113432,-64480.188812,2177.274375,1175.309270,-430.732986,0.000000,77293.965570,3400259.079455,328.229836,
147.899000,31.804200,-0.950000,0.000000,121113.993279,93613.940958,76278.288739,-64480.619544,2177.281323,1175.304096,-430.732752,0.000000,77295.176741,3400260.273262,328.229836,
147.900000,31.804200,-0.950000,0.000000,121113.684200,93616.118242,76279.464040,-64481.050277,2177.288271,1175.298922,-430.732518,0.000000,77296.387908,3400261.467074,328.229836,
147.901000,31.854200,-1.000000,0.000000,121113.375121,93618.295534,76280.639337,-64481.481010,2177.295214,1175.293755,-430.732277,0.000000,77297.599071,3400262.660628,328.220000,
147.902000,31.854200,-1.000000,0.000000,121113.066042,93620.472833,76281.814628,-64481.911742,2177.302158,1175.288587,-430.732036,0.000000,77298.810229,3400263.854188,328.220000,
147.903000,31.854200,-1.000000,0.000000,121112.756963,93622.650139,76282.989914,-64482.342474,2177.309101,1175.283420,-430.731795,0.000000,77300.021383,3400265.047754,328.220000,
147.904000,31.854200,-1.000000,0.000000,121112.447884,93624.827451,76284.165195,-64482.773205,2177.316045,1175.278252,-430.731554,0.000000,77301.232532,3400266.241324,328.220000,
147.905000,31.854200,-1.000000,0.000000,121112.138805,93627.004771,76285.340470,-64483.203937,2177.322989,1175.273085,-430.731313,0.000000,77302.443678,3400267.434900,328.220000,
147.906000,31.854200,-1.000000,0.000000,121111.829726,93629.182097,76286.515741,-64483.634668,2177.329932,1175.267917,-430.731072,0.000000,77303.654819,3400268.628482,328.220000,
147.907000,31.854200,-1.000000,0.000000,121111.520647,93631.359431,76287.691006,-64484.065399,2177.336876,1175.262750,-430.730831,0.000000,77304.865956,3400269.822069,328.220000,
147.908000,31.854200,-1.000000,0.000000,121111.211568,93633.536771,76288.866266,-64484.496130,2177.343820,1175.257582,-430.730590,0.000000,77306.077088,3400271.015661,328.220000,
147.909000,31.854200,-1.000000,0.000000,121110.902489,93635.714118,76290.041521,-64484.926860,2177.350764,1175.252415,-430.730349,0.000000,77307.288216,3400272.209259,328.220000,
147.910000,31.854200,-1.000000,0.000000,121110.593410,93637.891472,76291.216771,-64485.357590,2177.357707,1175.247247,-430.730108,0.000000,77308.499340,3400273.402862,328.220000,
147.911000,31.904200,-1.050000,0.000000,121110.284331,93640.068834,76292.392016,-64485.788320,2177.364647,1175.242086,-430.729860,0.000000,77309.710459,3400274.596206,328.210164,
147.912000,31.904200,-1.050000,0.000000,121109.975252,93642.246202,76293.567255,-64486.219050,2177.371587,1175.236924,-430.729611,0.000000,77310.921574,3400275.789555,328.210164,
147.913000,31.904200,-1.050000,0.000000,121109.666173,93644.423577,76294.742490,-64486.649779,2177.378527,1175.231763,-430.729363,0.000000,77312.132685,3400276.982909,328.210164,
147.914000,31.904200,-1.050000,0.000000,121109.357094,93646.600959,76295.917719,-64487.080509,2177.385467,1175.226602,-430.729115,0.000000,77313.343792,3400278.176269,328.210164,
147.915000,31.904200,-1.050000,0.000000,121109.048015,93648.778348,76297.092943,-64487.511238,2177.392406,1175.221441,-430.728866,0.000000,77314.554894,3400279.369634,328.210164,
147.916000,31.904200,-1.050000,0.000000,121108.738936,93650.955744,76298.268162,-64487.941966,2177.399346,1175.216279,-430.728618,0.000000,77315.765992,3400280.563005,328.210164,
147.917000,31.904200,-1.050000,0.000000,121108.429857,93653.133146,76299.443376,-64488.372695,2177.406286,1175.211118,-430.728370,0.000000,77316.977085,3400281.756381,328.210164,
147.918000,31.904200,-1.050000,0.000000,121108.120778,93655.310556,76300.618584,-64488.803423,2177.413226,1175.205957,-430.728121,0.000000,77318.188175,3400282.949762,328.210164,
147.919000,31.904200,-1.050000,0.000000,121107.811699,93657.487973,76301.793787,-64489.234151,2177.420166,1175.200796,-430.727873,0.000000,77319.399260,3400284.143149,328.210164,
147.920000,31.904200,-1.050000,0.000000,121107.502620,93659.665396,76302.968986,-64489.664879,2177.427106,1175.195634,-430.727625,0.000000,77320.610340,3400285.336541,328.210164,
147.921000,31.954200,-1.100000,0.000000,121107.193541,93661.842827,76304.144179,-64490.095606,2177.434042,1175.190479,-430.727369,0.000000,77321.821417,3400286.529672,328.200329,
147.922000,31.954200,-1.100000,0.000000,121106.884462,93664.020265,76305.319367,-64490.526334,2177.440978,1175.185324,-430.727113,0.000000,77323.032489,3400287.722808,328.200329,
147.923000,31.954200,-1.100000,0.000000,121106.575383,93666.197709,76306.494549,-64490.957061,2177.447914,1175.180169,-430.726858,0.000000,77324.243557,3400288.915950,328.200329,
147.924000,31.954200,-1.100000,0.000000,121106.266304,93668.375160,76307.669727,-64491.387787,2177.454850,1175.175014,-430.726602,0.000000,77325.454620,3400290.109097,328.200329,
147.925000,31.954200,-1.100000,0.000000,121105.957225,93670.552619,76308.844899,-64491.818514,2177.461786,1175.169859,-430.726346,0.000000,77326.665679,3400291.302249,328.200329,
147.926000,31.954200,-1.100000,0.000000,121105.648146,93672.730084,76310.020067,-64492.249240,2177.468722,1175.164704,-430.726091,0.000000,77327.876734,3400292.495407,328.200329,
147.927000,31.954200,-1.100000,0.000000,121105.339067,93674.907556,76311.195229,-64492.679966,2177.475658,1175.159549,-430.725835,0.000000,77329.087785,3400293.688570,328.200329,
147.928000,31.954200,-1.100000,0.000000,121105.029988,93677.085035,76312.370386,-64493.110692,2177.482594,1175.154394,-430.725580,0.000000,77330.298831,3400294.881739,328.200329,
147.929000,31.954200,-1.100000,0.000000,121104.720909,93679.262521,76313.545538,-64493.541417,2177.489530,1175.149239,-430.725324,0.000000,77331.509873,3400296.074913,328.200329,
147.930000,31.954200,-1.100000,0.000000,121104.411830,93681.440014,76314.720684,-64493.972142,2177.496466,1175.144084,-430.725068,0.000000,77332.720910,3400297.268093,328.200329,
147.931000,32.004200,-1.150000,0.000000,121104.102751,93683.617514,76315.895826,-64494.402867,2177.503398,1175.138936,-430.724805,0.000000,77333.931944,3400298.461009,328.190494,
147.932000,32.004200,-1.150000,0.000000,121103.793672,93685.795021,76317.070962,-64494.833592,2177.510330,1175.133787,-430.724542,0.000000,77335.142973,3400299.653930,328.190494,
147.933000,32.004200,-1.150000,0.000000,121103.484593,93687.972535,76318.246093,-64495.264316,2177.517263,1175.128638,-430.724279,0.000000,77336.353998,3400300.846857,328.190494,
147.934000,32.004200,-1.150000,0.000000,121103.175514,93690.150056,76319.421219,-64495.695041,2177.524195,1175.123489,-430.724016,0.000000,77337.565018,3400302.039789,328.190494,
147.935000,32.004200,-1.150000,0.000000,121102.866435,93692.327583,76320.596340,-64496.125764,2177.531127,1175.118341,-430.723754,0.000000,77338.776034,3400303.232727,328.190494,
147.936000,32.004200,-1.150000,0.000000,121102.557356,93694.505118,76321.771456,-64496.556488,2177.538059,1175.113192,-430.723491,0.000000,77339.987046,3400304.425670,328.190494,
147.937000,32.004200,-1.150000,0.000000,121102.248277,93696.682659,76322.946567,-64496.987211,2177.544991,1175.108043,-430.723228,0.000000,77341.198054,3400305.618619,328.190494,
147.938000,32.004200,-1.150000,0.000000,121101.939198,93698.860208,76324.121672,-64497.417935,2177.551924,1175.102894,-430.722965,0.000000,77342.409057,3400306.811572,328.190494,
147.939000,32.004200,-1.150000,0.000000,121101.630119,93701.037763,76325.296773,-64497.848657,2177.558856,1175.097746,-430.722702,0.000000,77343.620056,3400308.004532,328.190494,
147.940000,32.004200,-1.150000,0.000000,121101.321040,93703.215326,76326.471868,-64498.279380,2177.565788,1175.092597,-430.722439,0.000000,77344.831051,3400309.197497,328.190494,
147.941000,32.054200,-1.200000,0.000000,121101.011961,93705.392895,76327.646958,-64498.710102,2177.572717,1175.087454,-430.722169,0.000000,77346.042041,3400310.390196,328.180659,
147.942000,32.054200,-1.200000,0.000000,121100.702882,93707.570471,76328.822043,-64499.140824,2177.579645,1175.082312,-430.721898,0.000000,77347.253027,3400311.582901,328.180659,
147.943000,32.054200,-1.200000,0.000000,121100.393803,93709.748054,76329.997122,-64499.571546,2177.586573,1175.077169,-430.721628,0.000000,77348.464009,3400312.775611,328.180659,
147.944000,32.054200,-1.200000,0.000000,121100.084724,93711.925644,76331.172197,-64500.002268,2177.593502,1175.072027,-430.721358,0.000000,77349.674987,3400313.968327,328.180659,
147.945000,32.054200,-1.200000,0.000000,121099.775645,93714.103241,76332.347266,-64500.432989,2177.600430,1175.066884,-430.721088,0.000000,77350.885960,3400315.161048,328.180659,
147.946000,32.054200,-1.200000,0.000000,121099.466566,93716.280845,76333.522331,-64500.863710,2177.607358,1175.061742,-430.720817,0.000000,77352.096929,3400316.353774,328.180659,
147.947000,32.054200,-1.200000,0.000000,121099.157487,93718.458456,76334.697390,-64501.294430,2177.614287,1175.056599,-430.720547,0.000000,77353.307893,3400317.546506,328.180659,
147.948000,32.054200,-1.200000,0.000000,121098.848408,93720.636074,76335.872444,-64501.725151,2177.621215,1175.051457,-430.720277,0.000000,77354.518854,3400318.739244,328.180659,
147.949000,32.054200,-1.200000,0.000000,121098.539329,93722.813698,76337.047493,-64502.155871,2177.628143,1175.046314,-430.720007,0.000000,77355.729810,3400319.931986,328.180659,
147.950000,32.054200,-1.200000,0.000000,121098.230250,93724.991330,76338.222537,-64502.586591,2177.635072,1175.041172,-430.719736,0.000000,77356.940762,3400321.124735,328.180659,
147.951000,32.104200,-1.250000,0.000000,121097.921171,93727.168968,76339.397575,-64503.017310,2177.641996,1175.036036,-430.719459,0.000000,77358.151709,3400322.317216,328.170825,
